#,Name,Type,Title,Outlet,Semester
687,"Perloff, Richard M",Creative Production,Deserving of his lofty perch,The Plain Dealer,Fall 2021
688,"Perloff, Richard M",Creative Production,The enduring magic of Stephen Sondheim,The Plain Dealer,Fall 2021
689,"Perloff, Richard M",Creative Production,Reimagining American exceptionalism (with Anup Kumar),The Plain Dealer,Fall 2021
690,"Perloff, Richard M",Creative Production,Is it time for a third party for the disaffected?,The Plain Dealer,Spring 2022
691,"Perloff, Richard M",Creative Production,Is free speech curbed on campus? (Letter to the Editor),The New York Times,Spring 2022
692,"Perloff, Richard M",Creative Performance,"Keeping young men from pulling the trigger. The Plain Dealer, Forum, July 29, 2022, p. E1.",Published essay in The Plain Dealer,Spring 2022
693,"Perloff, Richard M",Creative Performance,"So long Iowa caucuses. We will miss you. The Plain Dealer, March 8, 2023, C6. (With Anup Kumar).",Op ed in The Plain Dealer,Spring 2022
694,"Perloff, Richard M",Creative Production,Change police culture to spur intervention in misconduct,The Plain Dealer,Spring 2022
695,"Perloff, Richard M",Journal Publication,The dark green book that transformed a field: The 50-year legacy of Kline and Tichenor,Journalism & Mass Communication Quarterly,Summer 2022
696,"Perloff, Richard M",Creative Performance,"Two letters to the Editor in New York Times
Merrick Garland “rose to the occasion.” The New York Times, August 13, 2022, p. A21. (Lead Letter to the Editor).
 Should Merrick Garland reveal more about the Mar-a-Lago search? The New York Times, August 11, 2022, Letter to the Editor.",Letters to Editor in New York Times,Summer 2022
697,"Perloff, Richard M",Journal Publication,The press and Watergate at 50: Understanding and reconstructing a seminal story (with Anup Kumar),Journalism Practice,Summer 2022
698,"Perloff, Richard M",Creative Performance,"Keeping young men from pulling the trigger. The Plain Dealer, Forum, July 29, 2022, p. E1.","Op Ed, Plain Dealer",Summer 2022
699,"Perloff, Richard M",Creative Performance,"Watergate’s lasting lesson: Expose the lies. The Plain Dealer (With Anup Kumar), p. E1",Op ed essay in The Plain Dealer,Summer 2022
700,"Perloff, Richard M",Journal Publication,"The fifty-year legacy of agenda-setting: Storied past, complex conundrums, future possibilities",Mass Communication and Society,Summer 2022
701,"Perloff, Richard M",Creative Production,"Individual, collective rights need a rebalancing. The Plain Dealer, December 9, 2022, p .E2.",The Cleveland Plain Dealer,Fall 2022
702,"Perloff, Richard M",Creative Production,"Lessons learned at the brink. The Plain Dealer, October 14, 2022 (With Anup Kumar), p. E1.",The Plain Dealer,Fall 2022
703,"Perloff, Richard M",Creative Production,"Better news consumers will be better citizens. The Plain Dealer, January 22, 2023, p. E1 (Lead article in Forum).",The Plain Dealer,Spring 2023
704,"Perloff, Richard M",Creative Production,"Liar, liar, circuits on fire. The Plain Dealer, April 21, 2023, p. E1  E4. (With Anup Kumar), Lead article in Forum.
 ",The Plain Dealer,Spring 2023
705,"Perloff, Richard M",Creative Production," 
Unity, civility, and the decline of old social media. The New York Times, April 28, 2023. (Letter to the Editor), p. A23.",The New York Times,Spring 2023
706,"Perloff, Richard M",Journal Publication,A Cri de Coeur for Political Marketing Research in U.S. Midterm and Off-Year Elections ,Journal of Political Marketing,Spring 2023
707,"Pfaff, Robert William",Presentation,"Race in the Built Environment: An Analysis of Detroit, Michigan",Association of Collegiate Schools of Planning (ACSP),Fall 2021
708,"Pfaff, Robert William",Presentation,Spatial Dimensions of Transit and Racial Segregation,Urban Affairs Association,Spring 2022
709,"Pfaff, Robert William",Chapter,“Reflections on Community-Engaged Projects in the Rustbelt” ,“Partners in Planning: University-Community Partnerships in Planning Education.”,Summer 2022
710,"Pfaff, Robert William",Presentation,"Region, Race, and Repeats: 30 Mass Transit Failures in Metro Detroit, 1967-2017",Society for American City and Regional Planning History,Fall 2022
711,"Pfaff, Robert William",Presentation,"We Shall Rise From The Ashes: Analysis Of New Streetcar Construction in 3 Declining Cities, 2011 - 2020",Association of Collegiate Schools of Planning (ACSP),Fall 2022
712,"Phillips, Julia C",Poster Presentation,Masculinity and men’s preferences for therapist gender,American Psychological Association Annual Convention,Summer 2020
713,"Phillips, Julia C",Journal Publication,A Grounded Theory Investigation of Supervisors’ Perspectives on Multicultural Strengths-based Supervision,The Counseling Psychologist,Summer 2021
714,"Phillips, Julia C",Poster Presentation,From service to studies: Resilience and college adjustment in student service members/veterans,2021 American Psychological Association Convention,Summer 2021
715,"Phillips, Julia C",Poster Presentation,A qualitative analysis of men’s preferences for therapist gender. ,2021 American Psychological Association Virtual Convention,Summer 2021
716,"Phillips, Julia C",Presentation,Use of DEI statements and rubrics in hiring faculty: A survey of NADOHE members. ,"Presentation at National Association of Diversity Officers in Higher Education Annual Conference, ",Spring 2022
717,"Phillips, Julia C",Journal Publication,The 2020 Counseling Psychology Conference: Lessons learned in cultivating change through liberation,The Counseling Psychologist,Spring 2022
718,"Phillips, Julia C",Presentation,Use of DEI statements and rubrics in hiring faculty: Preliminary findings. ,"Presentation at 2022 IChange Network Annual Meeting, ",Summer 2022
719,"Phillips, Julia C",Presentation,"Phillips, J. C. (2023, March). Truth in advertising: Implications of the new Counseling Psychology Education and Training Taxonomy. ","Presentation at 2023 CCPTP Mid-Winter Meeting, ",Spring 2023
720,"Pourdavood, Roland G",Journal Publication,"The Impact of Mental Computation on Children’s mathematical Communication, Problem Solving, Reasoning, and Algebraic Thinking",Athens Journal of Education,Summer 2020
721,"Pourdavood, Roland G",Journal Publication,"*Pourdavood, R. G. & Yan, M. (2021). Preparing Pre-service and In-service Teachers to Teach Mathematics and Science Using an Integrated Approach: The Role of a Six-Week Summer Course. , . Https://doi.org/10.26803/ijlter. 20.1.4 ","International Journal of Learning, Teaching and Educational Research",Spring 2021
722,"Pourdavood, Roland G",Journal Publication,Engaging Pre-service and In-service Teachers in Online Mathematics Teaching and Learning: Problems and Possibilities.,"International Journal of Learning, Teaching and Educational Research ,  Https://doi.org/10.26803/ijlter.20.11.6     ",Fall 2021
723,"Pourdavood, Roland G",Presentation,Teachers’ Collaboration: Planning and Instruction for Teaching Integrated 4th and 5th Grades Mathematics and science. Paper to be presented at  ,"The 44th Annual Meeting of the Mid-Western Educational Research Association (MWERA), ",Fall 2021
724,"Pourdavood, Roland G",Presentation,Teachers as Change Agents in Multicultural Classrooms. ,"Paper to be presented at the 44th Annual Meeting of the Mid-Western Educational Research Association (MWERA),",Fall 2021
725,"Pourdavood, Roland G",Journal Publication,"Pourdavood, R. G. & Yan, M. (2022). Teaching Mathematics and Science through a Social Justice Lens.",Journal of Urban Mathematics Education,Fall 2022
726,"Pourdavood, Roland G",Presentation,"Pourdavood, R. G. (2022). Engaging Pre-service and In-service Teachers in Online Mathematics Teaching and Learning: Problems and Possibilities. Paper to be presented at",The 44rd Annual Meeting of the Mid-Western Educational Research Association (MWERA),Fall 2022
727,"Prentice, Valencia A",Case Study,Fostering Growth Through Capacity Building.,"Understanding Nonprofit Organizations: Governance, Leadership, and Management.",Spring 2023
728,"Purcell, Terri L",Presentation,Minding the Gap in Literacy Development,Starting Point-CMSD Symposium,Fall 2022
729,"Purcell, Terri L",Presentation,Anti-Racist Teaching by Design: Transforming the Racial Justice Landscape of Teacher Preparation. American Association of Colleges in Teacher Education,Annual Conference,Spring 2023
730,"Purcell, Terri L",Presentation,"""Revolutionary Situation"": The Role of Racial Justice in Teacher
Education.",Annual Conference,Spring 2023
731,"Rodriguez, Marnie S",Case Study,Converse to Learn: Online Discussions to Engage Students in Remote Learning,Cleveland Teaching Collaborative,Summer 2020
732,"Rodriguez, Marnie S",Poster Presentation,Navigating Online Discussions,Provost's Teaching Summit,Spring 2021
733,"Rodriguez, Marnie S",Presentation,Using Course Design and Discussion Boards to Foster Student Learning in Online Courses,CSU Faculty Champion Webinar Series,Spring 2021
734,"Rodriguez, Marnie S",Presentation,Classroom Response Technologies,IST and CFE Faculty Champion Webinar,Fall 2021
735,"Rodriguez, Marnie S",Presentation,Turning Point Classroom Response Technology,IS&T and CFE Faculty Champion Webinar,Spring 2022
736,"Rubado, Meghan E",Presentation,Attitudes and Progress toward Regionalism,"NOACA (Northeast Ohio Areawide Coordinating Agency, Metropolitan Planning Organization), Lunch & Learn Series",Fall 2020
737,"Rubado, Meghan E",Presentation,Interlocal Collaboration and Municipal Participation in Regional Planning in the Context of Regional Decline,American Society for Public Administration Annual Research Conference,Spring 2021
738,"Rubado, Meghan E",Journal Publication,"From Neighbors to Partners: The Diffusion of Interlocal Government Cooperation in the United States, 1977-2007",Administration & Society,Spring 2021
739,"Rubado, Meghan E",Journal Publication,Collaborating with the Competition? A Study of Interlocal Partnership Choices,Public Administration,Fall 2021
740,"Rubado, Meghan E",Presentation,Interlocal Collaboration in the Decline Context,"University of Illinois Chicago, Networks & Governance Lab Research Series",Fall 2021
741,"Rubado, Meghan E",Presentation,US Local Government Adoption of Environmental Management Systems: A Study of Organizational Motivations and Outcomes,Southern Political Science Association Annual Research Conference,Spring 2022
742,"Rubado, Meghan E",Presentation,Impacts of Newspaper Cuts on Political Information and Local Government Accountability,American Society for Public Administration,Spring 2022
743,"Rubado, Meghan E",Other,State politics are changing as we focus more on national politics [radio interview],"Colin McEnroe Show, Connecticut Public Radio",Fall 2022
744,"Rubado, Meghan E",Presentation,Lessons from U.S. Local Government Adoption of Private Environmental Certifications: A Gap in State Government Programming?,American Society for Public Administration Annual Research Conference,Spring 2023
745,"Rubado, Meghan E",Presentation,Interlocal Collaboration and Regionalism in Legacy City-Regions: How the Context of Prolonged Decline Matters,Urban Affairs Association Annual Research Conference,Spring 2023
746,"Rudd, Jill E",Book,Negotiation Preparation in a Global World: Symptoms of success and failure,Routledge Publishing,Summer 2020
747,"Rudd, Jill E",Presentation,How to Move Beyond Surviving to Thriving in Higher Education,Presentation for CSU faculty,Spring 2021
