#,Name,Type,Title,Outlet,Semester
1075,"Perrine, John Mark",Presentation,Jazz Faculty Masterclasses at Cleveland School of the Arts and Bay Village High School,masterclass,Fall 2021
1076,"Perrine, John Mark",Creative Performance,Faculty Recital with Greg D'Alessio ,concert,Spring 2022
1077,"Perrine, John Mark",Creative Production,Hosted an 8 hour saxophone event with a culminating performance.,css,Fall 2022
1078,"Perrine, John Mark",Creative Performance,Recital and co hosting CSU's single reed day,Single reed day recital,Spring 2023
1079,"Perrine, John Mark",Creative Performance,Guest performance of the CSU Jazz Ensemble at the Lakeland Jazz Festival,Lakeland Jazz Festival featured ensemble,Spring 2023
1080,"Perrine, John Mark",Creative Performance,Performance of Susanna Hancock's saxophone quartet at the She Scores music festival.,She Scores Music Festival,Spring 2023
1081,"Plum, Hilary M",Journal Publication,"""'I planted the sun in the middle of the sky like a flag: In and of Etel Adnan's Arab Apocalypse""",College Literature,Summer 2020
1082,"Plum, Hilary M",Creative Production,"""Work, or the Swet Shop Boys""",Granta,Fall 2020
1083,"Plum, Hilary M",Review,On Nathalie Khankan's quiet orient riot,Cleveland Review of Books,Spring 2021
1084,"Plum, Hilary M",Presentation,remote class visits/guest lectures,Deerfield Academy and the Amherst College Press,Spring 2021
1085,"Plum, Hilary M",Creative Production,“Notes on Method / Dirtbag Matrix” in The Rupture issue 120 (September 2022) (essay),The Rupture,Fall 2022
1086,"Plum, Hilary M",Book,Hole Studies,Fonograf Editions,Fall 2022
1087,"Plum, Hilary M",Creative Performance,Visiting writer at Portland State University,Reading,Fall 2022
1088,"Plum, Hilary M",Presentation,"“Creative Writing and Community: Connecting the Classroom to Worlds Beyond the Classroom,” moderator and panelist (with Ali Black, Isaiah Hunt, and Joseph Earl Thomas), Literary Cleveland Inkubator Conference, September 2022.",Literary Cleveland's Inkubator Conference,Fall 2022
1089,"Plum, Hilary M",Creative Production,"“The Loneliness of Sinéad O’Connor, 1992” in Astra online 10 October 2022 (essay)
     ",Astra magazine,Fall 2022
1090,"Plum, Hilary M",Presentation,"“Chiaroscuros of the Possible,” panelist (with Nia Imara, Nathan McClain, and Hilene Flanzbaum, moderated by Stephen Clingman), at “The Legacy of Jules Chametzky: Honoring the Intellect, Fostering Justice and Equality,” hosted by the Massachusetts Review, UMass Amherst, October 2022. ","Massachusetts Review symposium, UMass Amherst",Fall 2022
1091,"Plum, Hilary M",Review,“We Own This Media: White Liberalism and Prestige TV” in the Cleveland Review of Books 5 December 2022; reprinted in print volume 00 ,,Fall 2022
1092,"Plum, Hilary M",Creative Performance,"Labyrinth Books (NJ), “Considering Class, Play, Power, and Language in the Essay and the Poem,” with Adrienne Raphel, co-sponsored by Princeton University’s Humanities Council, December 2022",Reading,Fall 2022
1093,"Plum, Hilary M",Creative Production,"""Philly” in the Massachusetts Review 63, no. 3 (fall 2022) (essay)",Massachusetts Review,Fall 2022
1094,"Plum, Hilary M",Creative Production,“Latent” and “Boarding shortly” (two poems) in the Cleveland Review of Books 23 April 2023,,Spring 2023
1095,"Plum, Hilary M",Creative Performance,Visiting writer at Wells College (NY),Reading and master class,Spring 2023
1096,"Plum, Hilary M",Creative Performance,Visiting writer at St. Bonaventure University,Reading and class visit,Spring 2023
1097,"Plum, Hilary M",Presentation,"“Material Conditions: Adjuncting & Wellness,” panel co-hosted with Caryl Pagel and the CSU Poetry Center, part of the 2023 Cleveland Humanities Festival, April 2023",Cleveland Humanities Festival,Spring 2023
1098,"Plum, Hilary M",Creative Production,“Abortion Is Thinking. Thinking Is Banned” in Sultan’s Seal 1 January 2023 (essay),The Sultan's Seal magazine,Spring 2023
1099,"Plum, Hilary M",Book,Excisions,Black Lawrence Press,Spring 2023
1100,"Plum, Hilary M",Creative Production,“Four poems” in Paperbark online (April 2023),,Spring 2023
1101,"Poreh, Amir M",Journal Publication,Development of normative data for the Five Point Test using the cognitive reliability and time to failure rate theory,Applied neuropsychology. Adult,Fall 2020
1102,"Poreh, Amir M",Poster Presentation,Sensitivity and Specificity of the Reliable Digit: Online vs. In-Person. ,International Neuropsychological Society,Spring 2021
1103,"Poreh, Amir M",Poster Presentation,"Detection of Feigning and the Impact of Cultural and Administration Methods on the Poreh Nonverbal Memory Test, Accepted to International Neuropsychological Society",International Neuropsychological Society,Spring 2021
1104,"Poreh, Amir M",Poster Presentation,"Detection of Feigning and the Impact of Cultural and Administration Methods on the Poreh Nonverbal Memory Test. Poster presented at the annual meeting of the International Neuropsychological Society (INS), San Diego, CA",International Neuropsychological Society,Spring 2021
1105,"Poreh, Amir M",Poster Presentation,Validity of a Brief Screening Measure for PTSD Symptom Exaggeration.,Midwestern Psychological Association,Spring 2021
1106,"Poreh, Amir M",Poster Presentation,Performance of a Novel Malingering Test vs. Existing Measures,Midwestern Psychological Association ,Spring 2021
1107,"Poreh, Amir M",Poster Presentation,The Impact of Depression on Cognitive Decline Across Lifespan using non-linear Models. Poster presented at the annual meeting of the ,International Neuropsychological Society,Spring 2021
1108,"Poreh, Amir M",Poster Presentation,Comparison of the PAI and CAPQ in Examining Construct Validity,Midwestern Psychological Association,Spring 2021
1109,"Poreh, Amir M",Journal Publication,Revisiting the need for age-based norms in personality assessment using the Cleveland Adaptive Personality Questionnaire ,Archives of Assessment Psychology,Spring 2022
1110,"Poreh, Amir M",Poster Presentation,The Cleveland Adapted Personality Questionnaire and Aging,American psychologial Society,Spring 2022
1111,"Poreh, Amir M",Journal Publication,Revisiting the Need for Age-Based Norms in Personality ,Archives of Assessment Psychology,Spring 2022
1112,"Poreh, Amir M",Journal Publication,Preliminary validation of the computerized N-Tri - A Tri-Choice naming and response bias test.,Applied neuropsychology. Adult,Fall 2022
1113,"Poreh, Amir M",Chapter,The role of personality measures in neuropsychological evaluations,The SAGE Handbook of Clinical Neuropsychology: Vol 2 - Chapter 5,Spring 2023
1114,"Poreh, Amir M",Poster Presentation,The Hybrid Flexible Approach to Personality (Mental health) Assessment,MIDWESTERN PSYCHOLOGICAL ASSOCIATION,Spring 2023
1115,"Poreh, Amir M",Poster Presentation,Identification of Factitious PTSD using The Cleveland Adaptive Personality Questionnaire,MIDWESTERN PSYCHOLOGICAL ASSOCIATION,Spring 2023
1116,"Poreh, Amir M",Journal Publication,Cleveland Adaptive Personality Questionnaire and the Personality Assessment Inventory – A concurrent validity study. ,Archives of Assessment Psychology,Spring 2023
1117,"Poreh, Amir M",Other,International Adaptive Personality Inventory - Professional Manual,,Spring 2023
1118,"Poreh, Amir M",Poster Presentation,A Review of the CAP-Q Profiles of Individuals with ASD,MIDWESTERN PSYCHOLOGICAL ASSOCIATION,Spring 2023
1119,"Quinn, Linda M",Journal Publication,"The ""Learning Disabilities-to-Prison"" Pipeline:  Evidence From the Add Health National Longitudinal Study",Crime & Delinquency,Spring 2022
1120,"Rahman, Mohammad Imad",Other,I Watch Knight Of Cups,The New England Review,Summer 2020
1121,"Rauschert, Emily Sofia Jalics",Presentation,"Biotic homogenization: Effects of urban, suburban, and exurban site types on vacant lot plant communities. ",105th Annual Meeting of the Ecological Society of America,Summer 2020
1122,"Rauschert, Emily Sofia Jalics",Presentation,"Short and long-term, regional perspectives on meadow restoration",105th Annual Meeting of the Ecological Society of America,Summer 2020
1123,"Rauschert, Emily Sofia Jalics",Presentation,Meadow restorations: What do we actually get out of them,Montana Tech Restoration Seminar SEries,Fall 2020
1124,"Rauschert, Emily Sofia Jalics",Presentation,Assessing meadow restorations: which goals are being met? ,John Carrol University Department of Biology,Fall 2020
1125,"Rauschert, Emily Sofia Jalics",Presentation,Testing for long-term improve learning in a large lecture course ,Provost's Teaching Summit,Spring 2021
1126,"Rauschert, Emily Sofia Jalics",Journal Publication,Root fungal endophytes associated with better performance of an invasive spring ephemeral,Biological Invasions,Spring 2021
1127,"Rauschert, Emily Sofia Jalics",Presentation,"Success and impacts of the invasive plant, lesser celandine ",106th Annual Meeting of the Ecological Society of America,Summer 2021
1128,"Rauschert, Emily Sofia Jalics",Poster Presentation,An investigation of plant and soil microbial community homogenization in urban parklands ,106th Annual Meeting of the Ecological Society of America,Summer 2021
1129,"Rauschert, Emily Sofia Jalics",Poster Presentation,"Biotic homogenization: A comparison of urban, suburban, and exurban vacant lot plant and soil communities ",106th Annual Meeting of the Ecological Society of America,Summer 2021
1130,"Rauschert, Emily Sofia Jalics",Journal Publication,"The Ecology of Rural Roads: Effects, Research, and Management",Issues in Ecology,Fall 2021
1131,"Rauschert, Emily Sofia Jalics",Journal Publication,"Intense mowing management suppresses invader, but shifts competitive resistance by a native to facilitation",Restoration Ecology,Spring 2022
1132,"Rauschert, Emily Sofia Jalics",Presentation,Assessing meadow restoration outcomes over time in Northeast Ohio,107th Annual Meeting of the Ecological Society of America,Summer 2022
1133,"Rauschert, Emily Sofia Jalics",Journal Publication,Long story short: Using current primary literature to generate scenario-based question sets,American Biology Teacher,Spring 2023
1134,"Rauschert, Emily Sofia Jalics",Journal Publication,Genetic and morphological comparisons of lesser celandine (Ficaria verna) invasions suggest regionally widespread clonal and sexual reproduction,Biological Invasions,Spring 2023
1135,"Reardon, Kathleen Wade",Journal Publication,Comparing recidivism rates among domestically violent men enrolled in ACTV versus Duluth/CBT,Journal of Consulting and Clinical Psychology,Fall 2021
1136,"Reardon, Kathleen Wade",Journal Publication,Accelerating the rate of progress in reducing mental health burdens: Recommendations for training the next generation of clinical psychologists. ,Clinical Psychology: Science and Practice,Fall 2021
1137,"Reardon, Kathleen Wade",Journal Publication,Towards construct validity of relational aggression: An examination of the Children's Social Behavior Scale,Psychological Assessment ,Fall 2021
1138,"Reardon, Kathleen Wade",Journal Publication,Do testosterone and cortisol jointly relate to adolescent dominance? A pre-registered multi-method interrogation of the dual-hormone hypothesis.,Adaptive Human Behavior and Physiology,Fall 2021
1139,"Reardon, Kathleen Wade",Journal Publication,Understanding the leaders of tomorrow: The need to study leadership in adolescence,Perspectives on Psychological Science,Summer 2022
1140,"Reardon, Kathleen Wade",Journal Publication,If an entrepreneur founded the DSM-5 Alternative Model of Personality Disorder: When Axis II meets disruptive innovation,"Personality Disorder: Theory, Research, and Treatment",Summer 2022
1141,"Resnick, Andrew H",Journal Publication,Pulsatile flow through idealized renal tubules: Fluid-structure interaction and dynamic pathologies,Mathematical Biosciences and Engineering,Fall 2020
1142,"Resnick, Andrew H",Journal Publication,Primary cilium: a paradigm for integrating mathematical modeling with experiments and numerical simulations in mechanobiology,Mathematical Biosciences and Engineering,Fall 2021
1143,"Resnick, Andrew H",Other,"Thermodynamics: principles characterising physical and chemical processes: by Jurgen Honig, London, Elsevier, 2020, $190 (E-Book), ISBN: 9780128219409. Scope: textbook. Level: advanced undergraduate, postgraduate, early career researcher, scientist.",Taylor & Francis,Fall 2021
1144,"Resnick, Andrew H",Journal Publication,Examining the Temperature Dependence of Louche Formation in Absinthe,ACS omega,Fall 2021
